ID,Frame Name,Cycle Time [ms],Launch Type,Launch Parameter,Signal Byte No.,Signal Bit No.,Signal Name,Signal Function,Signal Length [Bit],Signal Default, Signal Not Available,Byteorder,is signed,IAP,ODS,_4WD,BCM,HUD,DATC,MDPS,AAF_Tester,AEMC,SMK,_4WD,EPB,CUBIS,MTS,TMU,EVP,CGW,TPMS,LPI,DI_BOX,SPAS,EMS,LCA,TCU,IBOX,FATC,AFLS,FPCM,SCC,AHLS,AVM,ABS,SNV,OPI,PGS,SAS,AAF,Dummy,LDWS_LKAS,LVR,ESC,PSB,CLU,ECS,ACU,REA,Value,Name / Phys. Range,Function / Increment Unit
113h,TCU13,,,,4,6,CF_Tcu_ITPhase,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,s,r,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
113h,TCU13,,,,4,7,CF_Tcu_ActEcoRdy,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,s,r,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
113h,TCU13,,,,5,0,CF_Tcu_TqGrdLim,,8,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,s,r,,,,,,,,,,,,,,,,,,,,,,,0.0..2540.0,10  Nm/s
113h,TCU13,,,,6,0,CR_Tcu_IsgTgtRPM,,8,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,s,r,,,,,,,,,,,,,,,,,,,,,,,0.0..3500.0,20  rpm
113h,TCU13,,,,7,0,CF_Tcu_SptRdy,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,,,s,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
113h,TCU13,,,,8,0,CF_Tcu_SbwPInfo,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,s,r,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
113h,TCU13,,,,8,2,CF_Tcu_Alive3,,2,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,s,r,,,,,,,,,,,,,,,,,,,,,,,0.0..3.0
113h,TCU13,,,,8,4,CF_Tcu_ChkSum3,,4,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,s,r,,,,,,,,,,,,,,,,,,,,,,,0.0..15.0
153h,TCS11,,,,1,0,TCS_REQ,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,r,,,,,,,,,,,,,,,,,s,,,,,,,0.0..1.0
153h,TCS11,,,,1,1,MSR_C_REQ,,1,,,i,u,,,,,,,,,,,,r,,,,,,,,,,r,,r,,,,,r,,,,,,,,,,,,s,,,,,,,0.0..1.0
153h,TCS11,,,,1,2,TCS_PAS,,1,,,i,u,,,r,,,,,,,,r,,,,,,,,,,r,r,,r,,,,,r,,,,,,,,,,,,s,,r,,,,,0.0..1.0
153h,TCS11,,,,1,3,TCS_GSC,,1,,,i,u,,,r,,,,,,,,r,,,,,,,,,,,r,,r,,,,,,,,,,,,,,,,,s,,,,,,,0.0..1.0
153h,TCS11,,,,1,4,CF_Esc_LimoInfo,,2,,,i,u,,,r,,,,,,,,r,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,s,,,,,,,0.0..3.0
153h,TCS11,,,,1,6,ABS_DIAG,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,s,,r,,,,,0.0..1.0
153h,TCS11,,,,1,7,ABS_DEF,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,r,r,,r,,,,,r,,,,,,,,,,,,s,,,r,r,,,0.0..1.0
153h,TCS11,,,,2,0,TCS_DEF,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,r,r,,r,,,,,r,,,,,,,,,,,,s,,,,,,,0.0..1.0
153h,TCS11,,,,2,1,TCS_CTL,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,r,r,,r,,,,,r,,,,,,,,,,,,s,,,,,,,0.0..1.0
153h,TCS11,,,,2,2,ABS_ACT,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,r,r,,r,,,,,r,,,,,,,,,,r,,s,,,r,r,,,0.0..1.0
153h,TCS11,,,,2,3,EBD_DEF,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,r,r,,r,,,,,,,,,,,,,,,,,s,,,,,,,0.0..1.0
153h,TCS11,,,,2,4,ESP_PAS,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,r,,,,,r,,,,,,,,,,r,,s,,r,,r,,,0.0..1.0
153h,TCS11,,,,2,5,ESP_DEF,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,r,,,,,r,,,,,,,,,,r,,s,,,r,r,,,0.0..1.0
153h,TCS11,,,,2,6,ESP_CTL,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,r,r,,r,,,,,r,,,,,,,,,,r,,s,,,r,r,,,0.0..1.0
153h,TCS11,,,,2,7,TCS_MFRN,,1,,,i,u,,,,,,,,,,,,r,,,,,,,,,,r,,r,,,,,,,,,,,,,,,,,s,,,,,,,0.0..1.0
153h,TCS11,,,,3,0,DBC_CTL,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,s,,,,,,,0.0..1.0
153h,TCS11,,,,3,1,DBC_PAS,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,s,,,,,,,0.0..1.0
153h,TCS11,,,,3,2,DBC_DEF,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,s,,,,,,,0.0..1.0
153h,TCS11,,,,3,3,HAC_CTL,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,r,,,,,,,,,,,,,,,,,s,,r,,,,,0.0..1.0
153h,TCS11,,,,3,4,HAC_PAS,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,r,,,,,,,,,,,,,,,,,s,,r,,,,,0.0..1.0
153h,TCS11,,,,3,5,HAC_DEF,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,r,,,,,,,,,,,,,,,,,s,,r,,,,,0.0..1.0
153h,TCS11,,,,3,6,ESS_STAT,,2,,,i,u,,,r,r,,,,,,,r,r,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,s,,r,,,,,0.0..3.0
153h,TCS11,,,,4,0,TQI_TCS,,8,,,i,u,,,,,,,,,,,,r,,,,,,,,,,r,,r,,,,,,,,,,,,,,,,,s,,,,,,,0.0..99.609375,0.390625  %
153h,TCS11,,,,5,0,TQI_MSR,,8,,,i,u,,,,,,,,,,,,r,,,,,,,,,,r,,r,,,,,,,,,,,,,,,,,s,,,,,,,0.0..99.609375,0.390625  %
153h,TCS11,,,,6,0,TQI_SLW_TCS,,8,,,i,u,,,,,,,,,,,,r,,,,,,,,,,r,,r,,,,,,,,,,,,,,,,,s,,,,,,,0.0..99.609375,0.390625  %
153h,TCS11,,,,7,0,CF_Esc_BrkCtl,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,s,,,,,,,0.0..1.0
153h,TCS11,,,,7,1,BLA_CTL,,2,,,i,u,,,,r,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,r,,,,,0.0..3.0
153h,TCS11,,,,7,4,AliveCounter_TCS1,,4,,,i,u,,,,,,,,,,,,r,,,,,,,,,,r,,,,,,,,,,,,,,,,,r,,s,,,,,,,0.0..14.0
153h,TCS11,,,,8,0,CheckSum_TCS1,,8,,,i,u,,,,,,,,,,,,r,,,,,,,,,,r,,,,,,,,,,,,,,,,,r,,s,,,,,,,0.0..255.0
162h,TCU_DCT13,,,,1,0,Clutch_Driving_Tq,,10,,,i,u,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,r,,,,,,,0.0..0.0,Nm
162h,TCU_DCT13,,,,2,2,Cluster_Engine_RPM,,13,,,i,u,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,,,r,,,,,0.0..0.0,0.9766
162h,TCU_DCT13,,,,3,7,Cluster_Engine_RPM_Flag,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,,,r,,,,,0.0..0.0
164h,VSM11,,,,1,0,CR_Esc_StrTqReq,,12,,,i,u,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,-20.48..20.47,0.01  Nm
164h,VSM11,,,,2,4,CF_Esc_Act,,1,,,i,u,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,s,,,,,,,0.0..1.0
164h,VSM11,,,,2,5,CF_Esc_CtrMode,,3,,,i,u,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,0.0..7.0
164h,VSM11,,,,3,0,CF_Esc_Def,,1,,,i,u,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,0.0..1.0
164h,VSM11,,,,3,1,CF_Esc_AliveCnt,,4,,,i,u,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,s,,,,,,,0.0..15.0
164h,VSM11,,,,4,0,CF_Esc_Chksum,,8,,,i,u,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,s,,,,,,,0.0..255.0
183h,REA11,,,,1,0,CF_EndBst_PwmDuH,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,1,1,CF_EndBst_PwmDuL,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,1,2,CF_EndBst_PwmFqOutRng,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,1,3,CF_EndBst_HbriOverCur,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,1,4,CF_EndBst_HbriOverTemp,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,1,6,CF_EndBst_PosSnsKOR,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,1,7,CF_EndBst_PosSnsOSOR,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,2,0,CF_EndBst_EepFlt,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,2,1,CF_EndBst_RomFlt,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,2,2,CF_EndBst_RamFlt,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,2,3,CF_EndBst_CanFlt,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,2,4,CF_EndBst_AgH,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,2,5,CF_EndBst_AgL,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,2,6,CF_EndBst_ORVol,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..1.0
183h,REA11,,,,3,0,CR_EndBst_ActPos,,16,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,1.989..118.053,0.117
183h,REA11,,,,5,0,CR_EndBst_DemPos,,16,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..119.691,0.117
183h,REA11,,,,7,0,CR_EndBst_HbriPwr,,16,,,i,u,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,,,,,,,,,,,,,,,,s,,0.0..99.99,0.045  %
18Fh,EMS_H12,,,,1,0,R_TqAcnApvC,,8,,,i,u,,,,,,r,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,0.0..51.0,0.2  Nm
18Fh,EMS_H12,,,,2,0,R_PAcnC,,8,,,i,u,,,,,,r,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,0.0..31875.0,125  hPa
18Fh,EMS_H12,,,,3,0,TQI_B,,8,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,r,,,,,,,,,r,,,,,,,0.0..99.609375,0.390625  %
18Fh,EMS_H12,,,,4,0,SLD_VS,,8,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..255.0,km/h
18Fh,EMS_H12,,,,5,0,CF_CdaStat,,3,,,i,u,,,,,,,,,r,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,,,,,,,,0.0..7.0
18Fh,EMS_H12,,,,5,3,CF_Ems_IsgStat,,3,,,i,u,,,,r,,r,r,,,r,,r,,,,,,,,,,s,,r,r,,,,,,,r,,,,,,,r,,r,,r,,,,,0.0..7.0
18Fh,EMS_H12,,,,5,6,CF_Ems_OilChg,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
18Fh,EMS_H12,,,,5,7,CF_Ems_EtcLimpMod,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
18Fh,EMS_H12,,,,6,0,R_NEngIdlTgC,,8,,,i,u,,,,,,r,,,,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,,,,,,,,0.0..2550.0,10  rpm
18Fh,EMS_H12,,,,7,0,CF_Ems_UpTarGr,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
18Fh,EMS_H12,,,,7,1,CF_Ems_DownTarGr,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
18Fh,EMS_H12,,,,7,2,CF_Ems_DesCurGr,,4,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..15.0
18Fh,EMS_H12,,,,7,6,CF_Ems_SldAct,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
18Fh,EMS_H12,,,,7,7,CF_Ems_SldPosAct,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
18Fh,EMS_H12,,,,8,0,CF_Ems_HPresStat,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
18Fh,EMS_H12,,,,8,1,CF_Ems_IsgBuz,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
18Fh,EMS_H12,,,,8,2,CF_Ems_IdlStpFCO,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
18Fh,EMS_H12,,,,8,3,CF_Ems_FCopen,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
18Fh,EMS_H12,,,,8,4,CF_Ems_ActEcoAct,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
18Fh,EMS_H12,,,,8,5,CF_Ems_EngRunNorm,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,r,r,,,,,,,r,,,,,,,,,r,,,,,,,0.0..1.0
18Fh,EMS_H12,,,,8,6,CF_Ems_IsgStat2,,2,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..3.0,2.0
220h,ESP12,,,,1,0,LAT_ACCEL,,11,,,i,u,,,r,,,,r,,,,r,,,,,,,,,,,,r,r,r,,,,r,,,,,,,,,,r,,s,r,,r,,,,-10.23..10.24,0.01  m/s^2
220h,ESP12,,,,2,3,LAT_ACCEL_STAT,,1,,,i,u,,,r,,,,r,,,,r,,,,,,,,,,,,,r,r,,,,r,,,,,,,,,,r,,s,r,,,,,,0.0..1.0
220h,ESP12,,,,2,4,LAT_ACCEL_DIAG,,1,,,i,u,,,r,,,,r,,,,r,,,,,,,,,,,,,r,r,,,,r,,,,,,,,,,r,,s,r,,,,,,0.0..1.0
220h,ESP12,,,,2,5,LONG_ACCEL,,11,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,r,r,r,r,r,,,,r,,,,,,,,,,r,,s,r,,r,,,,-10.23..10.24,0.01  m/s^2
220h,ESP12,,,,4,0,LONG_ACCEL_STAT,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,r,r,,r,r,,,,r,,,,,,,,,,r,,s,r,,,,,,0.0..1.0
220h,ESP12,,,,4,1,LONG_ACCEL_DIAG,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,r,r,,r,r,,,,r,,,,,,,,,,r,,s,r,,,,,,0.0..1.0
220h,ESP12,,,,4,2,CYL_PRES,,12,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,r,r,,,,r,,,,,,,,,,r,,s,r,,r,,,,0.0..409.5,0.1  Bar
220h,ESP12,,,,5,6,CYL_PRES_STAT,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,r,r,,,,r,,,,,,,,,,r,,s,r,,r,,,,0.0..1.0
220h,ESP12,,,,5,7,CYL_PRESS_DIAG,,1,,,i,u,,,r,,,,,,,,r,r,,,,,,,,,,r,,r,r,,,,r,,,,,,,,,,,,s,r,,r,,,,0.0..1.0
220h,ESP12,,,,6,0,YAW_RATE,,13,,,i,u,,,r,,,,r,,,,r,,,,,,,,,,r,,r,r,r,,r,,r,,,,,,,,,,r,,s,r,,,,,,-40.95..40.96,0.01
220h,ESP12,,,,7,5,YAW_RATE_STAT,,1,,,i,u,,,r,,,,r,,,,r,,,,,,,,,,r,,r,r,r,,r,,r,,,,,,,,,,r,,s,r,,,,,,0.0..1.0
220h,ESP12,,,,7,6,YAW_RATE_DIAG,,1,,,i,u,,,r,,,,r,,,,r,,,,,,,,,,r,,r,r,r,,r,,r,,,,,,,,,,r,,s,r,,,,,,0.0..1.0
220h,ESP12,,,,8,0,ESP12_AliveCounter,,4,,,i,u,,,r,,,,,,,,r,,,,r,,,,r,,,r,,r,,,,,,,,,,,,,,,,,s,,,,,,,0.0..15.0
220h,ESP12,,,,8,4,ESP12_Checksum,,4,,,i,u,,,r,,,,,,,,r,,,,r,,,,r,,,r,,r,,,,,,,,,,,,,,,,,s,,,,,,,0.0..15.0
251h,MDPS12,,,,1,0,CR_Mdps_StrColTq,,11,,,i,u,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,-8.0..7.9921875,0.0078125  Nm
251h,MDPS12,,,,2,3,CF_Mdps_Def,,1,,,i,u,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,0.0..1.0
251h,MDPS12,,,,2,4,CF_Mdps_ToiUnavail,,1,,,i,u,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,0.0..1.0
251h,MDPS12,,,,2,5,CF_Mdps_ToiActive,,1,,,i,u,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,0.0..1.0
251h,MDPS12,,,,2,6,CF_Mdps_ToiFlt,,1,,,i,u,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,0.0..1.0
251h,MDPS12,,,,2,7,CF_Mdps_FailStat,,1,,,i,u,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,,,0.0..1.0
251h,MDPS12,,,,3,0,CF_Mdps_MsgCount2,,8,,,i,u,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,r,,,,,,,0.0..255.0
251h,MDPS12,,,,4,0,CF_Mdps_Chksum2,,8,,,i,u,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,r,,,,,,,0.0..255.0
251h,MDPS12,,,,5,5,CF_Mdps_SErr,,1,,,i,u,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,0.0..1.0
251h,MDPS12,,,,6,0,CR_Mdps_StrTq,,12,,,i,u,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,,,,,,-20.48..20.47,0.01  Nm
251h,MDPS12,,,,7,4,CR_Mdps_OutTq,,12,,,i,u,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,,r,,,,,,,-204.8..204.7,0.1
260h,EMS16,,,,1,0,TQI_MIN,,8,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,r,,,,,,,0.0..99.609375,0.390625  %
260h,EMS16,,,,2,0,TQI,,8,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,r,,,,,,,0.0..99.609375,0.390625  %
260h,EMS16,,,,3,0,TQI_TARGET,,8,,,i,u,,,,,,,,,,,,r,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,r,,,,,,,0.0..99.609375,0.390625  %
260h,EMS16,,,,4,0,GLOW_STAT,,1,,,i,u,,,,r,,,,,,r,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
260h,EMS16,,,,4,1,CRUISE_LAMP_M,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
260h,EMS16,,,,4,2,CRUISE_LAMP_S,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
260h,EMS16,,,,4,3,PRE_FUEL_CUT_IN,,1,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
260h,EMS16,,,,4,4,ENG_STAT,,3,,,i,u,,,,r,,,r,,,r,,r,,,,r,,,,,,s,r,r,r,,,r,r,r,r,r,,,,,,,r,,r,,r,,,,,0.0..7.0
260h,EMS16,,,,4,7,SOAK_TIME_ERROR,,1,,,i,u,,,,,,r,,,,,,r,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
260h,EMS16,,,,5,0,SOAK_TIME,,8,,,i,u,,,r,,,r,,,,,r,r,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,,,,,,,,0.0..255.0,Min
260h,EMS16,,,,6,0,TQI_MAX,,8,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,r,,,,,,,0.0..99.609375,0.390625  %
260h,EMS16,,,,7,0,SPK_TIME_CUR,,8,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,r,r,,,,,,,,,,,,,,,,,,,,,,,-35.625..60.0,0.375
260h,EMS16,,,,8,0,Checksum,,4,,,i,u,,,,,,,r,,,,,,,,,,,,,,,s,,,r,,,,r,,,,,,,,,,r,,,,,r,,,,0.0..15.0
260h,EMS16,,,,8,4,AliveCounter,,2,,,i,u,,,,,,,r,,,,,,,,,,,,,,,s,,,r,,,,r,,,,,,,,,,r,,,,,,,,,0.0..3.0
260h,EMS16,,,,8,6,CF_Ems_AclAct,,2,,,i,u,,,,,,,,,,,,,,,,,,,,,,s,,,r,,,,r,,,,,,,,,,,,,,,,,,,0.0..3.0
271h,LPI11,,,,1,0,FUP_LPG_MMV,,8,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..32640.0,128  hPa
271h,LPI11,,,,2,0,LV_FUEL_TYPE_BOX,,1,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
271h,LPI11,,,,2,1,LV_BFS_IN_PROGRESS,,1,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
271h,LPI11,,,,2,2,LV_GAS_OK,,1,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
271h,LPI11,,,,2,3,LV_FUP_ENA_THD,,1,,,i,u,,,,r,,,,,,r,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
271h,LPI11,,,,2,4,LPI_OBD,,4,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..15.0
271h,LPI11,,,,3,0,ERR_GAS,,8,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..255.0
271h,LPI11,,,,4,0,FAC_TI_GAS_COR,,16,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..1.9988175,3.05e-05
271h,LPI11,,,,6,0,FTL_AFU,,8,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..99.96,0.392  %
271h,LPI11,,,,7,0,BFS_CYL,,8,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..6.0,Cyl Nr.
271h,LPI11,,,,8,0,LV_PRE_CDN_LEAK,,1,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
271h,LPI11,,,,8,1,LV_CONF_INJECTION_DELAY,,1,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
271h,LPI11,,,,8,2,LV_LPG_SW_DRIVER_REQ,,1,,,i,u,,,,,,,,,,,,,,,,,,,s,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
280h,EMS13,,,,1,0,LV_FUEL_TYPE_ECU,,1,,,i,u,,,,r,,,,,,r,,,,,,,,,r,,,s,,,,,,,,,,,,,,,,,,,,,r,,,,,0.0..1.0
280h,EMS13,,,,1,1,LV_BFS_CFIRM,,1,,,i,u,,,,,,,,,,,,,,,,,,,r,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,0.0..1.0
